"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.91851189662636e-07,0.951004663040973,0.731,0.508,0.00659058356496164,"0","ARMCX2"
1.15543640970334e-05,0.949266604283329,0.685,0.496,0.260920650039209,"0","RND3"
0.000169401127419737,0.948674265023038,0.426,0.27,1,"0","HIST1H4J"
0.0022705052053007,0.948433340972585,0.32,0.19,1,"0","C17orf80"
9.41875759594132e-22,0.946577410419058,0.995,0.859,2.12694384031547e-17,"0","CTHRC1"
0.000133084007844752,0.946197451441285,0.503,0.363,1,"0","MMD"
3.66962480544051e-19,0.94422517267797,1,0.956,8.28674673564576e-15,"0","SAT1"
6.41572530211346e-06,0.93715508054922,0.645,0.464,0.144879908772326,"0","RHOBTB3"
0.00929471936756896,0.935930868057414,0.279,0.177,1,"0","METTL3"
0.0017171743976711,0.935627481150473,0.426,0.294,1,"0","ZNF747"
0.000247126144372019,0.934926617066566,0.553,0.395,1,"0","DPY19L4"
0.000219656855188627,0.933295469705423,0.431,0.294,1,"0","WIPI1"
0.00788653548450869,0.932631835795396,0.299,0.194,1,"0","GUCY1A2"
2.90795640712118e-07,0.932116356362515,0.741,0.597,0.00656674715856106,"0","HIST1H2BK"
4.7250959710505e-09,0.931920067573363,0.726,0.46,0.000106702117218262,"0","KRT8"
2.54138223604849e-05,0.931389266369525,0.574,0.399,0.57389493654447,"0","ZNF593"
8.57388434470807e-05,0.920800458528328,0.442,0.286,1,"0","NMNAT1"
1.11750424540172e-07,0.919226699830637,0.726,0.48,0.00252354808696617,"0","NOL4L"
3.37388897713273e-09,0.918723302791515,0.822,0.617,7.61891608816113e-05,"0","ACKR3"
4.22014726208183e-15,0.915846673389542,0.97,0.859,9.52993654723319e-11,"0","ARHGDIB"
0.000287468184837535,0.913294198701172,0.421,0.258,1,"0","CTSV"
5.40972529071357e-07,0.906035318996965,0.355,0.141,0.0122162416514894,"0","HMGA2"
7.68237778046458e-05,0.903658593645966,0.548,0.383,1,"0","FDX1"
1.20257750593793e-08,0.899598453853045,0.924,0.742,0.000271566052390903,"0","ITM2C"
1.88110228754073e-11,0.898901291868602,0.904,0.77,4.24790518572447e-07,"0","RNF7"
2.64024048025656e-07,0.895894779599649,0.569,0.339,0.00596219105251536,"0","TNFRSF21"
0.000122949498374699,0.890243959183251,0.569,0.395,1,"0","NSG1"
3.24246771556829e-10,0.887999999119884,0.675,0.391,7.32214059529631e-06,"0","PLXNA4"
5.82770641206512e-05,0.884612358950568,0.401,0.234,1,"0","C21orf91"
7.7513200728733e-09,0.884030146156527,0.629,0.359,0.000175040309885625,"0","COL23A1"
3.22327066662395e-07,0.881853623658277,0.548,0.302,0.0072787898193702,"0","TUBB2B"
2.58876944544108e-06,0.877940138434565,0.579,0.359,0.0584595916169504,"0","SMIM3"
0.000834064795857748,0.877328574177484,0.533,0.379,1,"0","DPH3"
0.00542266053509248,0.876413618546631,0.477,0.359,1,"0","WDR11"
0.000189288307517946,0.875952156122983,0.619,0.452,1,"0","COL4A5"
0.00101209570978565,0.871392577779728,0.467,0.327,1,"0","MUT"
5.28742018865869e-05,0.868532315849586,0.284,0.129,1,"0","PMEL"
4.73876446712285e-06,0.86551520335998,0.543,0.339,0.107010779196568,"0","LRRC41"
0.00245620649077926,0.861588279788337,0.315,0.19,1,"0","PPP2R3A"
0.00709213783915596,0.859812826442787,0.457,0.347,1,"0","USP53"
9.13476864292731e-07,0.859068704638871,0.66,0.427,0.0206281345494584,"0","PSMB7"
2.81281017435002e-15,0.855439028011503,0.919,0.625,6.35188793571721e-11,"0","KRT18"
